1,13.569263243943118,0.34119278779472956,47.146067415730336,67.14606741573033,303.3615577220917,5.056281407674153
2,6.524016991090239,0.49504950495049505,47.61797752808989,67.61797752808988,325.0711615085602,10.474281446139019
2,12.82238,0.09302325581395349,20.0,,23.808438301086426,10.871188310782115
3,3.9899069110998946,0.5586107091172214,46.067415730337075,65.86516853932584,311.3406767845154,16.0602925658226
4,3.3958253324701544,0.6366459627329193,45.52808988764045,65.52808988764045,290.97408747673035,20.90993569691976
4,19.12989,0.030534351145038167,20.0,,26.980250597000122,21.359669689337412
5,4.623207692349895,0.6224188790560472,45.52808988764045,65.52808988764045,307.71189761161804,26.488310770193735
6,3.1895385056399226,0.6930091185410334,45.52808988764045,65.52808988764045,303.10826992988586,31.540192250410716
6,14.807979,0.12121212121212122,20.0,,29.399515628814697,32.03040014505386
7,2.369295956043715,0.7708978328173375,46.9438202247191,66.9438202247191,312.7997958660126,37.24387441476186
8,2.89371139012026,0.7374810318664643,47.078651685393254,67.07865168539325,310.6444606781006,42.42141592502594
8,28.4583,0.3925233644859813,20.0,,27.166265964508057,42.874246843655904
9,5.056012100048279,0.674591381872214,47.550561797752806,67.5505617977528,330.6449921131134,48.385096379121144
10,2.6321464281403615,0.786833855799373,47.21348314606742,67.21348314606742,318.71766543388367,53.69718474149704
10,26.639715,0.2710843373493976,20.0,,28.378647565841675,54.17022078037262
11,2.1798203714777915,0.803076923076923,47.21348314606742,67.21348314606742,312.92549419403076,59.38580853939057
12,2.2684614202949436,0.8,47.752808988764045,67.75280898876404,330.45354533195496,64.89344931046168
12,24.40695,0.0684931506849315,20.0,,25.494646072387695,65.31842167377472
13,2.161761680345857,0.8093023255813954,47.348314606741575,67.34831460674157,326.2890739440918,70.7566510240237
14,1.529272186622191,0.86875,45.86516853932584,65.86516853932584,349.08670711517334,76.57483745018641
14,20.042072,0.12682926829268293,20.0,,29.751846313476562,77.07077073256174
15,1.325676221526071,0.8785046728971962,46.0,66.0,328.5047302246094,82.54593798319499
16,1.588239176889484,0.8455538221528861,46.337078651685395,66.33707865168539,354.6899778842926,88.45765294233958
16,28.119972,0.24034334763948498,20.0,,31.437883615493774,88.98167382478714
17,1.3767845925320399,0.8713178294573644,44.71910112359551,64.71910112359551,355.729275226593,94.91063618262609
18,0.8813265682606215,0.9073482428115016,45.19101123595505,65.19101123595506,351.03312849998474,100.76126982371012
18,26.036444,0.17167381974248927,20.0,,29.143678426742554,101.24706190427145
19,1.5674356181969802,0.8775834658187599,45.39325842696629,65.39325842696628,329.2607674598694,106.73481280406317
20,1.3408905200743944,0.896551724137931,44.44943820224719,64.4494382022472,321.5641829967499,112.09435579776763
20,28.512917,0.168,20.0,,28.517004013061523,112.5697128812472
21,1.445935881539677,0.8710691823899371,45.258426966292134,65.25842696629213,351.03590059280396,118.42040162881216
22,0.8800715757219979,0.9233176838810642,43.30337078651685,63.30337078651685,337.91926527023315,124.05246234337488
22,39.470783,0.10191082802547771,20.0,,31.7827308177948,124.58230413993199
23,1.7201472936051614,0.88,45.662921348314605,65.66292134831461,347.33885955810547,130.37139384746553
24,1.1999505718102617,0.9054263565891473,44.58426966292134,64.58426966292134,324.0749273300171,135.77280752658845
24,30.454683,0.09090909090909091,20.0,,29.025538206100464,136.2566948334376
25,1.50129905443513,0.889589905362776,45.59550561797753,65.59550561797752,343.40607953071594,141.98021336396536
26,0.9398391380738677,0.9039370078740158,46.20224719101123,66.20224719101124,350.1137442588806,147.8155775507291
26,28.226316,0.17733990147783252,20.0,,29.2615168094635,148.30335118373236
27,0.9726269325513518,0.9302325581395349,44.651685393258425,64.65168539325842,343.67229080200195,154.03137933810552
28,0.7935637570499035,0.9293563579277865,43.97752808988764,63.97752808988764,326.25133752822876,159.4690065463384
28,31.40542,0.10752688172043011,20.0,,28.305784463882446,159.94083803892136
29,0.3831949984089712,0.957613814756672,42.69662921348314,62.69662921348314,300.168244600296,164.943870250384
30,0.8082295964273174,0.925984251968504,44.38202247191011,64.3820224719101,321.81401348114014,170.30760074853896
30,36.406467,0.16842105263157894,20.0,,27.090080976486206,170.75932418902715
